Torque cutting wheel (MN*m),Pressure force cutting wheel (kN),Thrust force (kN),Torque screw (kN*m),Cutting wheel speed of rotation (rpm),Thrust pressure (bar),Earth pressure (bar),Pressure foam lance (bar),Excavated material flow (t/h),Penetration rate (mm/rpm)
8.071240506,7806.393665,32544.98869,27.19899083,0.414861111,339.9338374,1.78737259,0.95734127,160.7782805,39.9580397
6.965136986,6650.671233,19986.94749,23.85355408,2.118320611,145.5113208,2.066020168,1.582450331,112.8106383,9.919735043
6.689686028,4721.955631,23656.74231,37.5216,2.1824,190.3307692,2.236120879,1.629615385,281.36,15.03045
6.335391061,6220.554318,37304.64067,7.813958991,2.102289308,267.9552941,2.811071429,1.723583815,71.49753695,6.632261866
7.326247619,10929.83802,35411.51633,11.79650289,2.098272921,272.7814776,2.273364231,1.825688705,122.0213816,6.635096091
7.869333333,8176.696275,27866.05142,10.53792937,1.933090379,185.1134752,2.771914086,2.603033088,154.4810924,9.825367647
8.276807065,8511.966184,26797.02415,9.005803324,1.975991848,223.0966184,2.791264838,2.352103787,141.6536204,7.96975
6.160992608,6541.360795,27196.39437,16.29081132,2.178463203,189.9254386,2.172783883,2.005627706,196.3103448,11.90944675
2.340454545,6492.958549,36282.95067,3.1090625,2.233981002,235.6860927,2.828057716,1.633178808,71.63235294,5.327049858
5.254756821,14015.53025,27204.69316,11.72526201,2.128113879,218.4280822,1.7977919,1.281364155,66.2498096,4.620895611
7.361612903,10824.13134,28009.37788,5.104161137,2.123466667,205.412604,2.815111849,1.414418317,89.44318182,4.662365363
6.42493865,13123.0,23154.30575,9.632075736,2.283637847,192.1604938,1.871071929,1.251718093,57.74871039,3.044427621
5.516551724,4870.985866,19435.58763,19.91843602,0.4203125,200.184438,2.32450784,1.683515625,193.2985782,51.55495309
3.215530726,6516.182028,36713.66791,0.753863532,2.215956221,280.0502536,2.142922325,1.7849018,81.61497326,7.43987782
4.592126068,12283.19312,41081.75152,6.857346734,2.208093673,334.6244864,2.322303166,1.356635168,67.67161716,3.436828571
5.046152968,13758.34018,27353.45889,12.00840183,2.1921065,204.084223,2.334176027,2.08446558,88.72494432,4.29054719
7.389431072,8251.918919,28022.68919,24.20843416,2.029553806,217.41527,2.659431881,1.99681742,191.1994751,12.00745946
7.007686997,11201.18757,41760.73426,9.277765862,2.128172805,341.8129032,2.376334351,1.878246753,88.61899441,4.587994624
8.083056708,8875.338262,27834.01322,24.02584104,0.431922366,217.41527,1.755021492,0.95734127,155.2777778,35.77529735
6.154514563,12673.91453,26469.92308,17.27944625,2.157553517,212.9801136,2.192203684,3.67359881,35.02942263,0.96188785
7.897119114,7335.546778,34411.82952,18.63229126,1.701848249,212.8385214,2.293868816,2.111601942,87.04854369,8.811397709
6.648911419,11434.48026,41167.01889,6.051361546,2.127191837,338.7300613,2.83339111,1.585357143,89.0298826,3.993260736
4.434008843,13721.23304,26197.58819,0.461819633,2.206272945,238.2252836,1.81348877,1.225544794,73.9935846,2.272925798
5.931264546,9023.823038,31837.23539,7.183311111,2.41293617,252.0622222,2.151445266,1.21795291,89.49477352,4.6872838
6.33706,9950.213004,36850.02997,2.860814332,2.141354467,256.2449869,2.993163853,1.679773322,83.57700205,3.900087165
6.441209913,13494.47355,30592.37287,1.664891217,2.28793,222.6019339,1.965385214,2.24378641,77.69463415,4.161133333
7.081829971,8234.831412,37865.43364,15.18649856,2.125682159,326.5994475,2.315211129,1.856429856,115.8789625,5.95167147
7.912482993,8879.33795,27415.85028,12.56166667,2.0545961,214.5042135,2.187823129,1.965630713,150.4368737,8.875528868
6.852097561,5613.044898,21398.15306,21.78592357,2.151510204,158.6734694,2.16054717,1.689386792,215.1921824,16.58532889
5.672816501,5943.903509,20013.02614,19.8975625,0.447061611,200.184438,2.260555179,1.543445122,196.1158537,79.77450237
6.8685141,6327.675302,30043.30915,23.19749226,0.454086687,259.4256966,1.428999631,0.654721362,136.0748175,45.77073589
7.78497307,9058.739726,25440.16322,3.504349827,2.082423313,211.6540804,2.924143415,1.954451039,122.3875969,7.224832765
5.921687943,11246.78407,33686.89918,13.4051076,1.860315556,250.1649928,2.206481591,1.439093137,67.29601874,3.375839091
6.6891875,14136.80848,37357.62867,10.51542353,1.767770801,262.6123919,2.36903529,1.93717765,133.2003546,8.212628099
7.012753978,10547.11599,33311.38594,14.23499251,2.04097561,240.2998819,2.718893526,2.588794192,143.1983299,7.439539889
6.888783784,6469.250814,23924.25793,22.06654135,2.118320611,195.3024793,2.229758591,2.811375661,215.1921824,17.13645935
8.106859624,8371.01013,32193.27931,13.65050651,1.96732687,232.4081042,2.786944154,2.736619718,112.9294118,8.001719149
2.84146883,10400.28037,42085.73562,0.802560084,2.215109229,332.44157,2.976514722,2.036731602,35.96284224,1.954736635
8.22452,11469.90403,40595.76177,11.57532684,1.952179903,296.3336876,2.543269321,2.606788932,94.7322335,5.270729275
7.663122172,8810.594912,32335.95608,12.08074671,2.042166911,227.3825137,2.163876661,3.715214067,131.1084559,8.129886719
7.561431262,12849.75318,27940.15147,7.354198675,2.041292818,199.5372596,2.201948912,1.212142227,90.42708333,4.58694208
3.398282828,7891.348929,45777.01745,-0.481434615,3.160404441,341.6673052,2.95384054,1.954183188,26.0555115,1.722160945
6.42493865,11636.23925,27374.92997,11.54924078,2.022631579,208.2767333,1.84288122,1.373579545,79.7950052,8.151498413
4.901969158,7964.135048,46024.07903,2.568914328,2.185782866,343.412083,2.912717664,1.748430576,65.44197292,3.556055105
5.919539347,10164.06479,33586.79894,1.191525886,0.378378747,225.1355932,1.48940082,1.277772374,65.57356948,25.69626675
2.430961282,4739.377551,19760.73878,2.923836735,2.132346667,167.1456954,1.605473037,1.992715827,43.69477912,6.897279483
8.369713071,8254.154867,28674.44985,8.354100295,1.937905605,185.638191,2.828409629,2.14730826,136.8301158,8.056310662
3.940886076,7146.35654,29575.5038,1.707997022,2.236808036,213.043038,2.952730561,1.880253165,94.8978389,11.19845552
3.940886076,7377.570571,25409.14565,4.636799007,2.187387387,177.3738739,1.719333026,2.383505155,110.4582278,5.727984722
7.208834459,7916.231861,36599.65142,20.50125984,0.419770554,339.6443595,1.864503911,1.189319471,129.5614525,39.12914723
7.67095679,8402.20679,40207.84877,13.70171108,2.026966732,309.0841515,2.389834656,1.493327068,101.0759669,6.257540931
5.874850927,7582.449799,37824.43445,3.933547445,2.134740854,277.613748,2.231182494,2.017898273,70.52340426,5.553362044
7.420655738,9711.466302,32394.50814,10.40306189,1.996704385,280.2518116,2.685354266,1.733083977,84.10107527,3.688245524
5.919539347,8899.104444,38880.51258,5.905738636,1.3676,293.1109589,2.193762401,1.606021341,84.5631929,7.032536869
7.705357143,8219.077079,31183.16836,13.1156974,2.042166911,258.2696774,2.91201014,1.722946612,111.2182081,6.337832618
8.226314325,11469.90403,31972.43115,11.57532684,1.956439499,223.7340116,2.826891501,1.596290107,102.0431154,5.686748619
6.472044444,8531.496951,31382.95305,14.71981935,2.075174194,281.4742152,2.309574398,1.598316913,97.91090426,5.859072603
4.434008843,4456.601399,21125.4668,20.7060687,2.216350877,184.3504274,2.167116962,1.526661631,136.750503,7.52710664
6.534841735,12275.86869,28582.04244,4.888893204,2.127467761,199.3959311,2.113484349,2.146335491,92.06401766,4.318751656
5.576201258,14590.61435,30077.98755,-0.046428016,2.188747082,222.6019339,1.965385214,1.132237354,64.09494163,3.060480934
2.349637188,1869.296364,9355.773504,27.21176364,2.0615625,188.1306667,1.974815238,1.84985755,129.0716981,6.359004959
8.034164345,8149.809259,33566.85746,10.80105556,2.006095238,226.1587302,3.065714286,2.651919643,140.4464286,8.243947162
7.705357143,8219.077079,31183.16836,10.31774848,2.060730223,249.3151751,2.91201014,3.572390397,148.5851852,8.657194712
7.151447246,5921.998162,29950.53493,23.22404624,2.07840678,242.018018,2.078684957,1.656365031,147.8601253,8.438506122
7.389047619,8251.918919,32718.58005,24.10774278,2.086183575,268.2590674,3.097052868,2.799343832,191.1994751,10.51893247
7.700985577,8870.55649,27834.01322,12.56166667,2.009690027,189.7540311,2.087019231,1.659244533,122.2789223,6.253666667
7.756123457,10518.81063,38370.86227,9.679123989,2.039026764,304.4992948,2.398968707,1.642095238,79.4860835,3.688245524
7.916746167,8885.938567,34580.62969,11.44390785,2.013864943,274.1891892,2.267454707,1.681228669,120.3333333,6.903554839
5.648169014,5087.073218,25730.98349,12.52701413,2.126196809,208.5192661,2.075564875,3.193577982,140.3568773,8.782565421
7.50025641,9310.662821,33855.46026,12.10972119,1.727333333,274.6565217,2.647047115,1.997986322,107.5019531,10.24477309
7.014422188,9998.434515,35503.14993,14.18386189,2.066132512,287.3987474,2.242274076,1.310813008,112.3832258,5.884657364
8.089667319,10943.71818,33519.73129,18.25835277,2.098883249,253.3493151,2.867450927,1.550170068,111.2182081,4.494205097
7.569294964,6945.755396,27009.02158,18.12631655,1.774423792,229.2345324,2.290886923,3.650251799,115.4331797,7.007436441
7.380756303,9556.680672,22842.69741,7.036084142,1.999857143,193.0301587,1.984020673,1.856076067,103.3600563,5.529348344
7.786356142,9359.639405,36166.92928,13.96939344,1.994075342,276.0017575,2.28044665,1.409762248,92.95460277,5.403486759
7.024596413,8754.802691,31577.87108,14.51991961,2.078318386,258.2696774,1.829948387,1.357612903,112.3832258,5.219550968
7.505134831,12158.61142,29774.43954,23.14173542,2.028608583,284.5547653,1.9940886,1.483997155,121.0455192,5.444344603
6.832847059,13503.11725,32957.0823,4.813997155,2.099909808,284.8689492,2.817053571,1.997986322,74.92824287,4.058447674
7.131947368,10016.15431,35092.8829,5.77624037,2.066132512,269.1340136,2.249372385,1.825688705,109.4423077,5.655834061
7.724101655,13261.48709,28675.51796,9.475306122,2.283637847,246.7821782,1.893712051,1.248324448,119.0935143,5.683586701
7.128216667,6069.46732,27027.74837,20.63189831,2.07840678,178.7099099,2.14406435,1.701595007,102.5658807,5.129427623
7.112545455,10197.79777,28663.19106,16.99023944,2.037584416,198.7821229,2.113484349,3.606336406,68.74415744,5.778373817
6.33706,11953.24568,28582.04244,12.72651397,1.782909699,259.5591549,1.817574885,1.795982783,132.7901431,7.668160966
7.087181373,8527.144608,24804.20833,13.39489041,2.171168582,237.5416667,2.059420272,1.257779349,92.90521327,5.129427623
7.675140187,8357.654297,27647.55078,12.15971154,2.002181467,214.0993007,2.854036797,3.291894531,171.2067308,10.69199038
7.657996575,14302.47865,35210.02703,7.277244502,2.017273954,287.057598,2.16085034,1.070751232,66.46768707,3.645767227
7.854784946,10890.13578,36192.71006,9.125870607,1.69807508,288.6789137,2.242274076,2.028035144,60.23692078,3.997220447
6.58859375,8492.681818,28162.92929,12.25931818,2.113876404,220.8358586,1.976109993,1.873084958,97.22835498,4.584363229
6.689863481,14136.80848,30245.90285,20.93297199,2.128795045,255.6420323,1.994499678,1.306394641,42.04063205,3.571584851
6.004700094,9989.40796,43346.76831,4.92166,2.157038328,334.3563969,2.171466565,1.30211474,73.67835366,3.161241659
7.505134831,10388.20054,36691.60989,5.105164141,2.032691854,236.3808777,3.056572604,2.566951439,89.44318182,4.584508159
6.771428571,7031.647273,38236.49481,14.302,2.008935811,299.9018182,2.146500423,2.001363636,130.7418182,6.323910569
6.163429319,14590.61435,29872.94655,-0.046428016,2.037244311,206.7004076,2.817450213,2.074378453,52.14389535,2.959365834
8.198033058,8498.580165,24288.75327,14.48561983,2.01374183,177.0882353,2.063902439,1.278814628,118.0702614,7.208928214
6.481781206,13075.10891,26780.5093,12.43467304,2.008611501,187.2342687,1.782281436,4.037222546,88.72494432,8.151498413
4.60129199,13449.7261,28372.6938,5.569043928,2.473737529,202.4620107,1.965519682,1.084813084,65.54263566,4.388919897
7.405182482,10692.16522,33573.0942,19.38795652,1.751199422,274.6565217,2.647047115,3.656835206,101.051144,10.24477309
6.032825435,13658.6648,26870.87309,12.37904459,2.193793638,205.8652576,1.902400612,2.191878981,88.72494432,4.18817094
5.758574561,5943.903509,18675.10145,38.91326087,2.191340206,148.8825996,2.13955081,1.144277108,197.5391061,11.15253865
6.095911252,14392.85666,38505.94976,0.470494186,0.378378747,339.5472973,1.632801263,1.190928882,64.09494163,35.82317526
8.103873239,6437.08871,37445.73921,17.23666041,2.061913696,296.0205047,2.984151899,2.615509259,105.3417015,8.356578125
7.618069666,7788.65037,32828.02519,20.50171852,2.061700787,255.8356436,2.91201014,2.799343832,188.0987342,10.60985101
5.38424581,12530.38445,27921.08414,8.555860024,2.191782334,214.1984979,2.451422997,1.251280062,68.70815451,3.759445841
8.239356436,7980.744224,34269.39752,20.50125984,2.019232456,274.1891892,2.37162,2.303518212,190.8017493,11.2088084
6.327431118,4791.137931,19733.41768,46.16948805,1.797156863,139.2354571,2.258733766,2.322385621,222.1535836,17.81014041
7.081829971,13733.19633,34183.44917,3.095039459,2.048200924,260.3341667,2.817053571,1.933636935,73.02186421,3.621528335
6.551807512,8569.441315,31382.95305,7.043219616,2.12943314,238.878327,2.1974,2.009101796,142.3588435,8.079380702
7.552854701,6666.898496,33399.88543,27.58188,2.01593617,269.7073864,2.120261492,1.737382739,166.0487179,9.11887526
5.93459144,10904.0824,39391.27143,6.873249001,2.055312916,338.7407878,2.290116801,1.29952911,55.79627164,4.963383085
7.453648148,8384.302013,35534.47036,13.89209335,1.996704385,300.8330684,2.307313196,1.409762248,74.91067762,3.832629851
7.007686997,11201.18757,40394.22766,10.06958384,2.148861689,306.1175847,2.389834656,1.642095238,88.61899441,4.547878953
8.036677524,13559.92028,37497.00286,4.084869771,1.898883806,246.2664141,1.820779221,1.425796506,62.23914759,4.519406496
5.197164068,9537.01559,39813.31195,7.841487524,2.919174664,323.9738562,2.198151078,1.729850333,74.71692877,4.328882214
6.633847059,6584.476316,26355.35294,24.83001859,2.181228501,212.443956,2.079287469,3.566703297,93.91428571,5.129427623
5.610440367,12204.69362,31595.36601,6.820352941,2.133178392,261.6,1.844825432,1.31915529,74.74455206,3.667873454
7.774143599,9740.397753,37546.46067,4.076114398,1.995725095,236.3808777,1.820779221,1.678185745,78.00851064,4.315363823
8.477677083,10732.59626,34095.14066,8.549523364,1.825579439,271.5419847,2.287329773,1.927121001,100.4541547,6.295691257
8.403623188,9741.47962,34667.06987,14.80751891,1.995725095,244.6636569,3.039652803,2.179240506,150.0777311,8.39227521
7.272633229,7037.918167,30612.73441,20.06613139,1.853267108,213.1397174,2.289871738,1.210592532,75.09983633,6.344129464
2.82238074,7019.890625,33731.02232,0.753863532,2.236808036,226.6613497,2.852480867,1.796149554,43.82879819,2.263820061
7.484845361,10829.90783,36072.78409,6.049065934,2.095209302,289.5975275,2.213982821,1.403045886,109.4423077,5.675950549
5.256376812,5926.81401,27048.00877,17.11772908,0.33010352,206.7754611,1.587142857,1.071340388,105.4392765,176.9266183
8.103873239,11252.46473,27869.18119,10.35234352,2.060916031,199.5372596,1.996548913,1.830786026,116.4115702,8.028309979
7.303037037,7811.22031,36800.67009,17.58254701,2.058623853,321.5194805,2.158448699,1.49468232,141.2168224,7.439539889
6.913485839,9885.178649,33225.91503,15.65887681,1.978858696,276.7817337,2.29617236,1.838303859,120.0048232,6.721698361
4.941639871,12586.7585,31951.47893,3.233496377,2.216574074,266.4390216,2.303050779,1.499666667,65.15873016,2.744557176
7.334542587,8624.882195,32676.81842,12.08074671,2.08504717,223.6597111,2.248542485,2.427185792,121.604811,6.73589491
8.059186876,13232.45351,37497.00286,6.285393419,2.014908854,283.8309038,2.930783589,2.467432598,104.6560773,6.070603448
6.669884726,4564.72179,18939.68975,46.16948805,1.797156863,139.2354571,2.488519984,2.51723301,266.9639175,17.81014041
5.192522727,9537.01559,39813.31195,3.171572872,2.919174664,286.0655249,2.198151078,2.087704499,93.53528773,3.959358765
7.7897851,9744.295129,32872.80051,22.54408269,0.414861111,339.3914027,1.96282159,2.355826087,126.5730159,45.4812407
7.567890819,8749.365297,23574.85845,12.36424658,0.450159817,179.3767123,2.15932599,1.498002283,103.0388128,48.40999772
7.551129296,10222.91979,34625.80099,0.995454545,2.07210443,236.7260442,2.279760865,1.825688705,95.67690418,4.424029412
7.437780269,10256.86116,26573.8341,17.42973554,2.048325472,219.2084691,2.105183235,1.255368764,87.4505618,4.584508159
6.455340909,12369.79113,33406.5734,6.31074344,2.127051071,262.1744681,2.143485309,1.456008206,69.43877551,3.440509885
7.259539683,10758.6935,32267.54519,7.128797468,2.058650407,249.3924843,2.758782564,2.441746126,114.9386503,5.72182345
7.773895028,13878.51195,32465.33685,7.277244502,2.017273954,209.5586854,2.315182763,1.943107477,66.46768707,3.645767227
7.786087824,13167.57873,44320.52514,3.295147059,1.975646688,329.6014207,2.433308625,1.932861635,97.05699482,5.172804293
7.827307692,12928.37255,35327.27665,12.93674214,0.400584192,277.7986111,1.541110155,1.217921687,140.3123732,40.33012332
7.161286822,10522.35194,29927.21789,6.625337423,2.05738292,225.9322581,2.071809101,1.156092437,114.9386503,7.822616667
8.568018692,9723.134844,42406.02376,10.61458468,1.995725095,329.6014207,2.191810802,2.460733549,110.1835616,6.030758766
6.608707951,6774.329918,36538.56669,23.47688935,0.454086687,338.75,1.304416692,1.299860335,147.8601253,39.80873308
7.620970297,6519.40198,33091.49307,21.7090099,2.06391468,255.8356436,2.120261492,1.794257426,211.5958904,12.43017647
3.21578355,8793.586923,43337.73385,0.497287867,3.160404441,342.2562893,2.942227257,1.981752874,26.0555115,2.373091657
7.852145695,11751.88901,26063.48543,6.078255319,1.903054627,181.0928962,2.055992925,3.392266731,85.66220736,4.86893047
2.82238074,9623.935294,43222.28197,2.612954847,2.651769231,275.4392375,2.917572527,1.853455882,29.02173913,2.663547471
6.39237234,10519.96413,39864.51538,3.594267352,2.095209302,325.8219462,2.350864286,1.829349736,68.94006849,3.807538298
7.817678245,8753.037767,27365.61248,20.29130996,2.042819672,225.0673235,2.102752206,2.010400391,167.2069717,8.438506122
3.712679325,7377.570571,35868.65421,4.312423841,2.187387387,286.9296578,2.089821049,1.598316913,103.1399254,5.808774709
8.073710407,7494.075949,37456.27595,11.87207381,1.996674365,312.8,2.20559447,1.562785863,131.2581197,6.692669841
5.438451136,7345.655488,24544.65854,19.87065256,0.388311688,191.4938272,2.00174216,1.442911585,123.6948854,51.61211468
4.60129199,13449.7261,40608.05983,9.076570513,2.208093673,334.8450855,2.227198294,1.401436993,86.41294006,4.649059937
7.46785124,11163.77803,39118.41892,15.12354049,2.094911616,283.2275335,2.910451268,2.635285714,99.14393939,4.876865882
8.22452,9174.399306,39041.69524,16.41292818,1.933635236,287.030205,2.405594173,1.809925558,96.70719603,4.6872838
6.860857143,11573.96098,32799.23658,3.772248744,2.147317073,216.0676692,2.008829932,1.17038715,96.67444219,4.173819957
5.694415423,7788.891061,33323.41044,12.04756979,0.406830835,225.1355932,1.832862035,1.270608108,129.5614525,37.49842527
7.73209564,8637.479606,35008.70295,6.392067511,2.037623066,312.027439,2.396016097,1.493327068,124.5728155,6.238914634
5.501054579,6450.618868,29183.2024,10.21969811,2.207571591,214.4787727,2.181824405,4.075673295,97.66703636,4.639375
7.62759542,11563.61641,27542.276,11.83196404,2.060296736,217.477918,1.906069264,1.248887079,84.29198683,4.697571765
6.255464363,9950.213004,39405.06302,2.860814332,2.022047833,252.2130996,1.820779221,1.070235724,67.78221778,5.486026648
8.3125,8511.966184,24332.43359,13.9202657,1.205136719,195.4511719,2.23687221,1.201033058,142.4666667,9.086855769
7.404217391,10692.16522,34810.21074,25.94969871,1.732333333,295.5818182,2.737940833,1.733083977,112.7440382,14.24255778
7.977118644,13082.72192,40905.09585,3.295147059,1.984507772,256.0561178,1.820779221,3.16515748,106.5360111,6.650352665
6.425812417,8165.222973,30057.3628,12.72990588,2.093241252,219.5837937,2.229346113,1.96925734,129.2669104,7.29126259
6.052121923,13679.75056,30077.98755,19.53163675,1.775902669,230.1487603,1.994499678,2.380966331,145.8542805,8.242395349
4.801900757,13706.63162,28255.30698,3.545878741,2.593514212,202.4620107,2.124029163,1.256101305,65.73082942,3.213917342
7.655516224,6207.686084,23285.07443,25.05692557,0.407540453,179.0291262,2.40082495,1.816109155,225.8705502,69.93239482
7.993146067,9536.707612,29596.8669,9.27849481,2.042696246,207.9238411,2.321125,3.343786808,130.0553633,7.710920775
7.321974638,9988.072464,28312.73056,13.08885895,2.1155,223.4950166,2.307970662,1.306688742,70.83653846,4.314590618
7.983636364,10953.02865,46124.04457,6.386302083,1.952179903,341.4089069,2.89819756,1.924870466,105.90625,6.030758766
6.830958286,13503.11725,26432.07383,17.27944625,2.146258352,226.2119205,1.963434155,2.002003643,88.72494432,4.214181319
5.23683087,5400.388889,28453.70899,17.11772908,0.421593625,256.3560886,1.612183596,1.204456193,131.1078767,35.82317526
7.916746167,9081.937881,25440.16322,13.08545676,2.101885895,201.3569611,2.121334609,1.965630713,150.4368737,8.875528868
5.576201258,11246.78407,38698.87511,22.6921448,2.177773756,329.4904977,1.939274725,1.411472347,95.19695193,3.667873454
7.774143599,7707.832569,28793.80734,29.91954751,2.108638211,187.2729358,2.278596939,3.235365854,194.0266272,11.90944675
7.207381703,13462.79392,35033.51689,10.45918919,2.114172297,235.4391892,2.885721162,2.09469914,118.1807432,6.286054054
4.336051948,12167.00346,41081.75152,-0.080233766,2.179878788,339.8147186,2.864625347,1.656818182,76.96709957,3.993260736
3.966167598,8335.837681,45150.58365,4.91559387,3.162726692,335.2805195,2.95384054,1.981752874,45.7816092,2.018681992
4.643227513,4989.590278,18828.78819,28.866875,2.0615625,173.3609023,2.03046539,1.246788194,99.064,4.878527529
7.22723036,7426.809615,36255.68831,14.5051046,2.078870293,248.8574109,2.993163853,1.487633452,145.6133333,8.461047893
8.276807065,9723.134844,42406.02376,4.076114398,1.995725095,302.1237624,2.191810802,2.005375552,72.39912281,4.310869989
5.431646341,12715.53971,24312.14443,16.35411447,2.170911681,176.4663594,1.885509377,1.503445424,47.35232669,3.195316935
7.506007293,10388.20054,30363.34545,17.42973554,2.043117318,212.0018083,2.016369801,2.380966331,171.2997416,7.868333333
5.434305019,11252.68852,33686.89918,2.730639471,2.179197292,243.250298,2.189106317,1.085371429,67.78221778,3.375839091
7.778967972,7707.832569,39389.6359,13.70171108,2.008935811,325.8666667,2.272051282,1.71121134,130.7418182,7.321809872
7.772786885,10369.2701,29953.58571,24.23115464,0.266061856,307.3069853,1.78737259,1.799047085,146.7331839,26.60392221
7.40176,7845.386842,31802.93684,14.05727634,2.084868421,255.8356436,2.309574398,1.886557377,123.919105,6.801092233
5.295545755,5681.07052,18186.17318,37.73522346,1.917793296,150.6956522,2.103057281,1.144277108,197.5391061,11.48706647
8.016351351,9350.869353,30797.12268,10.36997126,1.783827684,215.5708738,2.042300325,3.343786808,102.0025907,7.411860539
7.380756303,9556.680672,22842.69741,7.036084142,1.887625232,197.5728155,2.338941799,2.243518519,80.64106845,4.407421237
7.818676976,9321.238953,31872.99021,12.6244359,2.05295082,222.1286765,2.604409774,2.693260474,126.4779412,6.551619938
7.657996575,14302.47865,35210.02703,0.35504914,2.085899218,247.8263081,2.27001404,1.825688705,95.67690418,4.924856265
7.686114519,6627.706667,24734.08667,36.85254321,0.407604938,183.0916335,1.421849078,1.040949119,172.7950617,39.56468868
7.330763052,10929.83802,27570.78313,5.104161137,2.045791469,212.0271739,2.810734366,2.673024194,92.01325967,5.155862428
5.88888165,4806.258065,19224.28495,18.89696237,0.798091398,210.6102151,2.213352535,1.613037634,173.8145161,11.32679198
6.716126418,10554.27033,39179.49534,8.582307692,2.143,282.2283737,2.329607897,2.635285714,130.0553633,10.35178277
6.555156889,9401.447476,36185.29777,5.947619048,1.860447761,289.5975275,2.466462836,1.755,95.15138593,5.403486759
7.108537271,11052.77291,26207.58102,1.475207186,2.097533333,196.6577825,2.815111849,2.381948052,60.51023192,0.96188785
7.235231214,10453.90078,25977.71631,18.32817376,1.99651363,187.9361702,2.22347136,3.606336406,138.4855967,7.360807547
6.351136951,7168.25072,21472.70122,34.6847561,0.33989339,184.0555556,1.678804348,1.217237903,172.7950617,306.7116845
5.61126428,13465.9432,27530.09621,7.539518964,2.172782167,189.8551292,1.969298424,1.885078873,57.53364055,3.011382467
7.014017478,11315.54223,41760.73426,4.688633938,2.128172805,341.8129032,2.960629669,1.585357143,89.0298826,4.165197734
4.643227513,12283.19312,32680.97222,4.181005291,2.438502513,287.4019048,2.74888511,2.478880071,74.67607362,4.058447674
6.758697248,6080.67156,20735.02227,26.04416981,2.151510204,186.8551308,2.268507519,2.036838624,129.0716981,7.134066667
7.607591623,11897.26597,34457.94974,6.368450262,1.942921466,255.7246073,2.220718025,2.039659686,105.90625,5.928495132
7.370995261,13265.85548,28125.95349,10.45918919,2.283637847,231.4573643,2.124029163,2.627427427,102.0025907,5.470455556
6.983985849,9641.82109,34362.21257,9.27849481,2.012183099,289.6360759,2.22178816,2.020432692,60.23692078,5.067697586
8.028777778,8412.761574,25872.59954,11.60828704,2.00028169,232.5046296,2.187823129,1.989729459,102.0025907,7.182838264
6.339714286,9760.981162,40442.43128,5.905013055,2.160400433,333.2554162,1.856698811,1.336275416,70.00852273,3.392677474
7.71048951,7446.592657,27626.44467,12.28391228,2.002181467,214.0993007,2.199039813,1.210592532,98.13131313,5.062886792
7.786356142,12479.20934,39724.09775,11.35442466,2.029005964,309.844504,2.282522668,1.366445975,107.6064815,6.382512782
5.480380435,7185.914347,22765.45679,4.148810976,2.191356338,156.9455746,2.154938201,1.144277108,71.54173486,6.708026711
5.165910653,5770.965636,20125.49828,37.73522346,1.899371981,150.6956522,2.137138867,1.144277108,197.5391061,12.06226536
8.063433476,5120.770089,24352.76176,56.64680473,2.004676471,191.5823529,2.330668067,2.2725,198.0794118,11.2088084
8.140235849,5359.914706,28355.21205,27.14700893,2.036651786,193.7678571,2.236554938,2.053797997,93.99372647,5.078025094
6.660272109,13628.21184,30947.95396,6.424120425,2.152402464,244.9526494,2.060175882,2.627427427,87.22161853,4.098746494
7.075038462,10234.27436,33311.38594,21.76583815,2.083049096,216.248062,2.884855275,2.575653595,171.2997416,9.945240476
6.534841735,13611.90233,28310.40757,29.22218258,2.128795045,249.247639,1.908441103,1.388102999,116.141655,5.683586701
6.589176115,5358.793388,34945.48244,12.84798599,2.131630435,269.4449649,2.103658456,1.662300532,119.7632576,6.73589491
8.239356436,7980.744224,34269.39752,20.50125984,2.042819672,271.6127367,2.273364231,2.164126712,132.2915888,7.321809872
7.373413729,14613.98615,29113.61367,9.581091312,1.723893376,210.2553542,2.052774538,2.275728597,82.07919654,7.395944046
6.160992608,12298.86288,30098.13815,17.07884615,2.079415449,247.0897436,1.817574885,1.958212695,35.02942263,3.195316935
8.156584362,9261.872428,24664.08953,12.80968553,2.130230947,203.2635561,2.176860199,1.981709559,137.0455373,6.790148607
3.205796154,12547.54116,35719.42915,0.0,2.230795136,261.6900338,2.969192809,1.698289696,57.73544974,2.591949855
7.532474093,9993.247409,42184.04534,9.409607415,2.029734918,324.597973,2.181606501,1.460853041,91.34715026,4.310869989
8.137385621,8786.0,24288.75327,24.02584104,0.431922366,178.7560976,1.602808571,0.95734127,103.0388128,40.757634
7.641446701,10256.54315,33399.1771,8.882897801,2.07210443,216.248062,2.826891501,1.98477306,97.92045455,5.140117284
5.25064402,12375.74405,34790.2588,9.702254995,2.190190295,288.3820225,2.854922418,1.733083977,87.32051282,4.058447674
6.162209677,9950.213004,39405.06302,10.11366031,2.022047833,252.2130996,2.165573441,1.264160839,70.00280505,3.645767227
7.270059642,7297.050209,33699.76569,11.29740952,2.106701461,276.6221865,2.2720847,1.32570922,152.4880694,7.398273764
7.444352941,6583.912941,39789.16314,10.49681185,1.717414075,289.5360656,2.275359418,2.305652866,87.04854369,6.477178205
8.246234133,11139.4184,36624.29948,11.57532684,1.432423729,260.4500876,2.201969866,2.69809322,93.64832794,7.83833662
